icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,timestamp
a34978,JBU221  ,United States,1739497723.0,1739497724,-75.7501,37.1317,10972.8,False,171.01,211.97,0.0,,11239.5,1414.0,False,0,2025-02-13 20:48:50
7c4dd9,,Australia,1739497721.0,1739497721,145.0974,-37.9783,76.2,False,47.47,175.65,1.95,,15.24,,False,0,2025-02-13 20:48:50
a1dc2a,ENY3431 ,United States,1739497723.0,1739497724,-112.1575,34.1658,4632.96,False,156.19,168.02,-6.83,,4716.78,757.0,False,0,2025-02-13 20:48:50
a55017,UAL423C ,United States,1739497721.0,1739497721,-95.9438,41.3535,502.92,False,61.23,142.17,-3.58,,586.74,3126.0,False,0,2025-02-13 20:48:50
a9817c,N711TQ  ,United States,1739497724.0,1739497724,-92.074,29.2401,11887.2,False,278.24,103.91,0.0,,12352.02,2344.0,False,0,2025-02-13 20:48:50
a19357,EDV5078 ,United States,1739497724.0,1739497724,-76.4846,41.7588,9761.22,False,188.34,290.46,1.63,,9593.58,3217.0,False,0,2025-02-13 20:48:50
aa7f06,UAL408  ,United States,1739497723.0,1739497724,-87.9338,37.0498,8001.0,False,191.98,294.71,6.5,,8054.34,1572.0,False,0,2025-02-13 20:48:50
aa7f05,UAL2458 ,United States,1739497724.0,1739497724,-107.1449,34.573,9144.0,False,216.01,281.12,0.0,,9342.12,2510.0,False,0,2025-02-13 20:48:50
a9813b,N711R   ,United States,1739497623.0,1739497698,-104.4325,36.387,12496.8,False,251.58,122.81,0.33,,12641.58,,False,0,2025-02-13 20:48:50
c05056,ACA763  ,Canada,1739497723.0,1739497724,-88.7328,45.2194,10363.2,False,197.89,256.47,0.0,,9860.28,2432.0,False,0,2025-02-13 20:48:50
ac0dba,N876MG  ,United States,1739497724.0,1739497724,-91.0237,42.1492,1356.36,False,69.72,84.92,0.0,,1371.6,1373.0,False,0,2025-02-13 20:48:50
c05054,ACA1089 ,Canada,1739497724.0,1739497724,-79.4637,43.6515,1821.18,False,120.43,46.21,-5.53,,1752.6,3266.0,False,0,2025-02-13 20:48:50
a3e6a0,N350US  ,United States,1739497724.0,1739497724,-79.7422,36.3168,10637.52,False,172.84,215.06,-8.13,,10888.98,1112.0,False,0,2025-02-13 20:48:50
78048f,CCA2712 ,China,,1739497627,,,,False,199.34,264.97,0.0,,,,False,0,2025-02-13 20:48:50
881bb8,,Thailand,,1739497666,,,,False,63.96,106.83,0.0,,,,False,0,2025-02-13 20:48:50
ac27f0,SWA2083 ,United States,1739497723.0,1739497723,-86.8592,32.2592,11277.6,False,266.98,119.43,0.0,,11689.08,1446.0,False,0,2025-02-13 20:48:50
ad47d8,KOW955  ,United States,1739497707.0,1739497707,-82.3681,26.6282,3070.86,False,154.77,144.2,-5.2,,3284.22,2035.0,False,0,2025-02-13 20:48:50
4b8e03,PGT721  ,Turkey,1739497724.0,1739497724,33.1204,31.8102,10972.8,False,228.09,357.67,0.0,,11056.62,755.0,False,0,2025-02-13 20:48:50
a44357,HAL9    ,United States,1739497724.0,1739497724,-120.7952,32.2274,11582.4,False,200.84,217.19,1.3,,11780.52,3055.0,False,0,2025-02-13 20:48:50
abedc8,AAL1964 ,United States,1739497724.0,1739497724,-88.3285,41.9923,3756.66,False,151.4,278.6,13.98,,3627.12,,False,0,2025-02-13 20:48:50
a3e6b1,VJA350  ,United States,1739497696.0,1739497697,-93.6992,29.1263,12496.8,False,253.91,110.27,0.0,,12961.62,6317.0,False,0,2025-02-13 20:48:50
49d38c,TVS2528 ,Czech Republic,1739497724.0,1739497724,23.0495,42.7258,10058.4,False,242.51,143.11,0.0,,9928.86,1476.0,False,0,2025-02-13 20:48:50
78049d,CSZ9470 ,China,1739497418.0,1739497418,113.8377,22.5899,198.12,False,80.06,333.27,-4.55,,327.66,,False,0,2025-02-13 20:48:50
ab310e,N820CA  ,United States,1739497724.0,1739497724,-82.266,26.1148,3406.14,False,163.59,301.89,17.23,,3596.64,5761.0,False,0,2025-02-13 20:48:50
c1e64f,WLD63   ,Canada,1739497704.0,1739497704,-123.1542,49.1977,,True,6.94,278.44,,,,,False,0,2025-02-13 20:48:50
a779b0,ASA9571 ,United States,1739497723.0,1739497724,-104.6926,33.2514,9448.8,False,221.31,214.39,0.0,,9685.02,,False,0,2025-02-13 20:48:50
a659be,VJA508  ,United States,1739497724.0,1739497724,-117.6455,42.4954,13114.02,False,216.11,225.96,-0.65,,12946.38,,False,0,2025-02-13 20:48:50
8a0a53,GIA172  ,Indonesia,1739497685.0,1739497685,101.8725,-0.1841,5760.72,False,190.68,338.14,-5.53,,6179.82,1710.0,False,0,2025-02-13 20:48:50
ad34b4,AAL2698 ,United States,1739497720.0,1739497720,-106.6255,35.0282,,True,8.23,45.0,,,,,False,0,2025-02-13 20:48:50
abdaa4,GTI8933 ,United States,1739497724.0,1739497724,-88.7219,33.593,11582.4,False,212.02,301.61,0.0,,11910.06,1114.0,False,0,2025-02-13 20:48:50
8a0a3e,TNU151  ,Indonesia,1739497724.0,1739497724,104.0718,0.1637,5250.18,False,195.12,348.75,-10.08,,5600.7,2331.0,False,0,2025-02-13 20:48:50
a68f16,N52100  ,United States,1739497723.0,1739497723,-90.8864,33.8151,548.64,False,50.67,119.17,-2.93,,647.7,5570.0,False,0,2025-02-13 20:48:50
a383f3,JBU2266 ,United States,1739497720.0,1739497720,-71.0142,42.368,,True,0.06,258.75,,,,2316.0,False,0,2025-02-13 20:48:50
a944ea,N697CA  ,United States,1739497724.0,1739497724,-96.2124,32.9745,1181.1,False,59.38,355.03,-2.6,,1249.68,1200.0,False,0,2025-02-13 20:48:50
a32367,DAL9971 ,United States,1739497723.0,1739497723,-114.7518,42.6847,9753.6,False,217.96,316.43,0.0,,9570.72,,False,0,2025-02-13 20:48:50
c0506b,ACA566  ,Canada,1739497724.0,1739497724,-122.2683,37.5739,541.02,False,74.32,297.63,-3.58,,441.96,7026.0,False,0,2025-02-13 20:48:50
a32368,DAL1169 ,United States,1739497724.0,1739497724,-78.7778,38.0996,9144.0,False,169.57,232.64,-0.33,,9258.3,2750.0,False,0,2025-02-13 20:48:50
a130db,N176QF  ,United States,1739497723.0,1739497723,-72.821,41.0436,1295.4,False,106.99,285.91,-7.15,,1242.06,,False,0,2025-02-13 20:48:50
c0639b,CGLSS   ,Canada,1739497724.0,1739497724,-89.4739,48.4522,1630.68,False,52.05,133.0,-3.58,,1539.24,,False,0,2025-02-13 20:48:50
a8c44b,NKS817  ,United States,1739497724.0,1739497724,-83.1049,34.5758,11894.82,False,264.94,11.31,0.0,,12237.72,6552.0,False,0,2025-02-13 20:48:50
c05067,ACA933  ,Canada,1739497723.0,1739497723,-96.4074,32.1299,10363.2,False,221.13,319.53,0.0,,10706.1,6175.0,False,0,2025-02-13 20:48:50
e485b0,TAM8136 ,Brazil,,1739497723,,,,False,233.37,216.21,0.0,,,,False,0,2025-02-13 20:48:50
a9ca37,N73RP   ,United States,1739497724.0,1739497724,-122.0467,37.6735,891.54,False,64.39,292.06,-3.58,,792.48,3455.0,False,0,2025-02-13 20:48:50
ac5d5c,N896TW  ,United States,1739497724.0,1739497724,-82.7875,27.9234,6096.0,False,186.75,0.32,0.0,,6454.14,6041.0,False,0,2025-02-13 20:48:50
a9f777,NKS1711 ,United States,1739497722.0,1739497723,-76.6249,39.1237,281.94,False,62.45,323.04,-3.25,,327.66,3632.0,False,0,2025-02-13 20:48:50
ac6445,AAL1011 ,United States,1739497723.0,1739497724,-77.9264,37.2359,11277.6,False,304.95,48.21,0.0,,11513.82,3650.0,False,0,2025-02-13 20:48:50
aa0a6e,SKW4971 ,United States,1739497724.0,1739497724,-103.7399,38.2409,10972.8,False,196.65,237.39,-0.98,,11094.72,3614.0,False,0,2025-02-13 20:48:50
4b8e0b,PGT1038 ,Turkey,1739497724.0,1739497724,17.1099,48.7816,11277.6,False,240.92,133.27,0.0,,11056.62,7626.0,False,0,2025-02-13 20:48:50
a03818,N113HS  ,United States,1739497724.0,1739497724,-94.1561,38.3552,2042.16,False,92.35,336.01,-2.6,,2072.64,,False,0,2025-02-13 20:48:50
a03816,RPA4482 ,United States,1739497723.0,1739497724,-81.0002,39.847,7124.7,False,151.37,264.74,-1.63,,6972.3,1761.0,False,0,2025-02-13 20:48:50
a55c0e,N44411  ,United States,1739497708.0,1739497718,-95.909,29.4408,1249.68,False,50.85,207.08,1.3,,1325.88,1200.0,False,0,2025-02-13 20:48:50
ac5d61,UAL1248 ,United States,1739497724.0,1739497724,-101.6201,39.6707,10873.74,False,268.44,93.19,4.23,,10873.74,6534.0,True,0,2025-02-13 20:48:50
7c3adc,LWU     ,Australia,1739497709.0,1739497709,115.6619,-32.697,518.16,False,52.51,182.25,-1.63,,525.78,1200.0,False,0,2025-02-13 20:48:50
ad84de,AAL1728 ,United States,1739497722.0,1739497722,-99.1034,39.0496,9144.0,False,205.02,246.33,0.0,,9227.82,1142.0,False,0,2025-02-13 20:48:50
a56393,N4462P  ,United States,1739497724.0,1739497724,-97.6373,29.3396,1524.0,False,64.34,88.17,-1.3,,1623.06,,False,0,2025-02-13 20:48:50
a8bcd7,NDU662  ,United States,1739497723.0,1739497723,-111.6506,33.3043,419.1,False,37.84,316.1,4.55,,434.34,,False,0,2025-02-13 20:48:50
71ce84,GJ001   ,Republic of Korea,1739497463.0,1739497463,126.701,35.0156,182.88,False,50.85,205.79,0.33,,297.18,,False,0,2025-02-13 20:48:50
c05e8e,JZA748  ,Canada,1739497723.0,1739497724,-79.3625,43.1799,3665.22,False,183.86,2.73,-6.83,,3459.48,4373.0,False,0,2025-02-13 20:48:50
86953e,ANA112  ,Japan,1739497724.0,1739497724,139.7972,35.5474,,True,4.63,149.06,,,,3160.0,False,0,2025-02-13 20:48:50
a8cffd,UAL921  ,United States,1739497723.0,1739497723,-73.9196,42.4866,5280.66,False,165.12,198.15,-4.55,,5067.3,4104.0,False,0,2025-02-13 20:48:50
a67040,N51390  ,United States,1739497724.0,1739497724,-82.4419,34.571,1737.36,False,40.77,280.18,0.0,,1805.94,1020.0,False,0,2025-02-13 20:48:50
abdd6d,SWA3702 ,United States,1739497723.0,1739497724,-104.028,31.6835,10363.2,False,208.16,278.67,0.0,,10652.76,3101.0,False,0,2025-02-13 20:48:50
09a2a5,2221245 ,Gambia,1739497724.0,1739497724,-80.4016,35.5823,815.34,False,49.01,334.51,0.0,,876.3,1200.0,False,0,2025-02-13 20:48:50
a5c694,UAL1017 ,United States,1739497723.0,1739497723,-106.4866,37.7885,9144.0,False,225.26,12.8,0.33,,9288.78,,False,0,2025-02-13 20:48:50
a7ff6a,UPS62   ,United States,1739497723.0,1739497724,140.335,36.7367,11582.4,False,179.54,235.03,0.0,,11590.02,3205.0,False,0,2025-02-13 20:48:50
86e518,ANA1883 ,Japan,1739497647.0,1739497647,132.2701,33.5695,5364.48,False,180.29,230.91,10.08,,5349.24,,False,0,2025-02-13 20:48:50
a81f7b,UPS109  ,United States,1739497724.0,1739497724,-99.6987,47.4623,11277.6,False,300.24,127.34,0.0,,10866.12,7276.0,False,0,2025-02-13 20:48:50
a82673,N624PW  ,United States,1739497724.0,1739497724,-96.8801,32.8596,7010.4,False,226.83,103.91,0.0,,7299.96,6717.0,False,0,2025-02-13 20:48:50
a8bcdd,NKS1035 ,United States,1739497723.0,1739497724,-80.5236,26.0709,1432.56,False,114.62,100.6,0.0,,1569.72,2256.0,False,0,2025-02-13 20:48:50
a98cf8,N714XB  ,United States,1739496964.0,1739497723,-97.0545,33.4868,914.4,False,42.71,181.38,-0.33,,1021.08,560.0,False,0,2025-02-13 20:48:50
a81f83,SKW5429 ,United States,1739497723.0,1739497724,-123.2803,43.2698,10668.0,False,223.35,178.42,0.0,,10363.2,6626.0,False,0,2025-02-13 20:48:50
71c225,JNA217  ,Republic of Korea,1739497601.0,1739497601,140.3813,35.7643,,True,3.09,90.0,,,,,False,0,2025-02-13 20:48:50
aac499,EJA793  ,United States,1739497724.0,1739497724,-73.4379,41.3366,12192.0,False,163.01,226.28,-0.33,,12207.24,7322.0,False,0,2025-02-13 20:48:50
ad84db,NKS630  ,United States,1739497724.0,1739497724,-81.6794,30.3822,10058.4,False,232.35,342.61,0.0,,10561.32,6211.0,False,0,2025-02-13 20:48:50
c1e84c,EL54    ,Canada,1739497711.0,1739497711,-79.6093,43.676,,True,6.94,45.0,,,,,False,0,2025-02-13 20:48:50
a3e813,N35063  ,United States,1739497724.0,1739497724,-88.1373,40.0951,1447.8,False,54.79,65.6,3.25,,1485.9,5312.0,False,0,2025-02-13 20:48:50
aa11dc,SKW6228 ,United States,1739497724.0,1739497724,-112.3962,33.428,1973.58,False,125.53,89.3,-5.53,,2004.06,3763.0,False,0,2025-02-13 20:48:50
71c257,ABL182  ,Republic of Korea,1739497723.0,1739497723,140.2654,40.8509,10050.78,False,195.15,200.2,0.0,,9624.06,,False,0,2025-02-13 20:48:50
a6c050,N534LN  ,United States,1739497723.0,1739497723,-93.7333,41.4419,617.22,False,50.85,207.08,0.33,,701.04,,False,0,2025-02-13 20:48:50
71c254,AAR551  ,Republic of Korea,1739497599.0,1739497599,125.1301,37.3954,9098.28,False,174.42,269.15,5.85,,8961.12,,False,0,2025-02-13 20:48:50
71c255,ASV712  ,Republic of Korea,1739497572.0,1739497572,133.0032,35.3603,9144.0,False,179.74,311.17,0.0,,9197.34,,False,0,2025-02-13 20:48:50
a8268d,QXE9373 ,United States,1739497724.0,1739497724,-123.1206,48.335,5699.76,False,185.9,148.47,-8.78,,5425.44,7266.0,False,0,2025-02-13 20:48:50
ab8180,SCX746  ,United States,1739497723.0,1739497724,-87.2881,42.0168,12192.0,False,200.75,326.39,0.0,,11932.92,462.0,False,0,2025-02-13 20:48:50
ac048d,SWA2995 ,United States,1739497721.0,1739497722,-96.1955,33.635,4914.9,False,180.45,197.25,-13.33,,5097.78,6672.0,False,0,2025-02-13 20:48:50
71c251,KAL504  ,Republic of Korea,1739497724.0,1739497724,25.7977,43.4068,9448.8,False,262.14,97.67,0.0,,9311.64,7566.0,False,0,2025-02-13 20:48:50
ad1142,DAL2050 ,United States,1739497723.0,1739497724,-83.5898,34.8499,7117.08,False,187.78,205.3,-5.2,,7322.82,5726.0,False,0,2025-02-13 20:48:50
ae578c,G20668  ,United States,1739497724.0,1739497724,-93.0815,44.9526,373.38,False,49.68,328.12,4.55,,449.58,1200.0,False,0,2025-02-13 20:48:50
c82923,SKL5    ,New Zealand,1739497717.0,1739497717,172.5388,-43.4861,,True,7.2,222.19,,,,,False,0,2025-02-13 20:48:50
a8e9fc,GTX503  ,United States,1739497722.0,1739497723,-98.1019,32.9278,1706.88,False,83.15,259.66,0.33,,1752.6,6262.0,False,0,2025-02-13 20:48:50
acf131,DAL1518 ,United States,1739497724.0,1739497724,-78.9951,35.7402,2682.24,False,170.5,53.96,-6.83,,2758.44,5742.0,False,0,2025-02-13 20:48:50
aab187,UAL333  ,United States,1739497724.0,1739497724,-91.2378,42.4386,10363.2,False,199.94,251.7,0.0,,10066.02,6503.0,False,0,2025-02-13 20:48:50
a79046,DAL373  ,United States,1739497724.0,1739497724,-79.1634,43.285,9753.6,False,183.67,270.8,0.0,,9380.22,7353.0,False,0,2025-02-13 20:48:50
a14507,N181GP  ,United States,1739497723.0,1739497723,-74.7614,40.2648,1333.5,False,37.04,242.72,0.98,,1280.16,1617.0,False,0,2025-02-13 20:48:50
a860b7,RPA3434 ,United States,1739497724.0,1739497724,-76.1807,42.1714,7924.8,False,168.74,292.97,0.0,,7665.72,2373.0,False,0,2025-02-13 20:48:50
abe496,SWA675  ,United States,1739497723.0,1739497724,-93.3716,41.4277,10972.8,False,186.16,266.04,0.0,,10812.78,2317.0,False,0,2025-02-13 20:48:50
a43c7a,DAL2322 ,United States,1739497724.0,1739497724,-82.9162,34.9087,8107.68,False,191.76,223.59,-8.45,,8382.0,3144.0,False,0,2025-02-13 20:48:50
acea3e,JSX1077 ,United States,1739497723.0,1739497724,-117.3928,33.241,3672.84,False,149.64,280.5,-2.6,,3703.32,5323.0,False,0,2025-02-13 20:48:50
86d200,ANA553  ,Japan,1739497586.0,1739497647,139.6524,40.0845,9532.62,False,143.15,334.91,-2.93,,9197.34,,False,0,2025-02-13 20:48:50
a32396,FFT2110 ,United States,1739497723.0,1739497724,-87.8809,41.362,4290.06,False,204.74,184.03,13.0,,4168.14,,False,0,2025-02-13 20:48:50
71c241,KAL805  ,Republic of Korea,1739497722.0,1739497724,126.3841,37.164,3246.12,False,164.85,223.36,4.88,,3268.98,,False,0,2025-02-13 20:48:50
78184f,,China,1739497722.0,1739497722,115.4388,22.8556,6477.0,False,179.18,263.41,-10.73,,,,False,0,2025-02-13 20:48:50
ac049e,ASH6238 ,United States,1739497723.0,1739497723,-73.8589,40.7718,,True,3.09,123.75,,,,,False,0,2025-02-13 20:48:50
c1e82a,PL156   ,Canada,1739497692.0,1739497692,-79.6394,43.6783,,True,1.8,135.0,,,,,False,0,2025-02-13 20:48:50
7cf635,,Australia,1739497675.0,1739497675,115.9816,-31.932,,True,12.35,213.75,,,,,False,0,2025-02-13 20:48:50
781862,CCA1809 ,China,1739497724.0,1739497724,116.7753,40.2003,2659.38,False,153.67,83.85,15.61,,2628.9,,False,0,2025-02-13 20:48:50
a82643,JTL624  ,United States,1739497723.0,1739497723,-101.787,37.0466,12192.0,False,196.94,258.4,0.0,,12298.68,551.0,False,0,2025-02-13 20:48:50
a5b31c,N4666N  ,United States,1739497712.0,1739497713,-97.9453,26.4766,1280.16,False,91.58,186.13,-2.6,,1348.74,,False,0,2025-02-13 20:48:50
c0653d,ACA113  ,Canada,1739497724.0,1739497724,-121.4213,49.6747,7284.72,False,199.72,249.65,-11.05,,7033.26,,False,0,2025-02-13 20:48:50
aab18c,SWA1865 ,United States,1739497620.0,1739497647,-117.9288,42.3124,9547.86,False,244.72,32.99,-5.53,,9326.88,,False,0,2025-02-13 20:48:50
a67c3a,JBU272  ,United States,1739497724.0,1739497724,-77.7209,35.1741,10668.0,False,263.87,15.61,0.33,,11003.28,3702.0,False,0,2025-02-13 20:48:50
c04b32,0GLR0566,Canada,1739497723.0,1739497723,-123.2106,50.0899,6096.0,False,142.96,8.28,0.0,,5852.16,367.0,False,0,2025-02-13 20:48:50
a6d30c,LFA318  ,United States,1739497568.0,1739497568,-81.1987,28.7889,152.4,False,49.28,143.49,-2.6,,289.56,1200.0,False,0,2025-02-13 20:48:50
0d0997,VOI3005 ,Mexico,1739497718.0,1739497723,-112.7423,30.201,10980.42,False,193.19,314.03,0.33,,11315.7,6315.0,False,0,2025-02-13 20:48:50
a38527,FFT1546 ,United States,1739497724.0,1739497724,-82.333,40.5705,8724.9,False,174.01,204.82,7.48,,8503.92,5717.0,False,0,2025-02-13 20:48:50
c05218,ROU1866 ,Canada,1739497724.0,1739497724,-98.4404,30.9129,10668.0,False,275.15,43.18,0.0,,11018.52,2577.0,False,0,2025-02-13 20:48:50
a646f9,VJA503  ,United States,1739497723.0,1739497723,-80.1209,26.5442,1424.94,False,139.7,205.06,0.0,,1569.72,6627.0,False,0,2025-02-13 20:48:50
c05219,ROU1628 ,Canada,1739497721.0,1739497721,-79.6183,43.6712,,True,3.34,160.31,,,,504.0,False,0,2025-02-13 20:48:50
abd17b,SWA3617 ,United States,1739497724.0,1739497724,-72.3696,41.3178,8534.4,False,165.18,215.62,0.0,,8503.92,3477.0,False,0,2025-02-13 20:48:50
aa8780,N778HT  ,United States,1739497678.0,1739497686,134.5369,7.3693,,True,0.0,182.81,,,,,False,0,2025-02-13 20:48:50
ab819c,UAL1188 ,United States,1739497724.0,1739497724,-73.8518,40.8803,1394.46,False,130.59,16.01,9.1,,1333.5,1122.0,False,0,2025-02-13 20:48:50
781871,CHH6239 ,China,1739497507.0,1739497507,116.7745,39.1631,10698.48,False,264.84,101.2,0.0,,10546.08,,False,0,2025-02-13 20:48:50
c82942,ZKTXT   ,New Zealand,1739497723.0,1739497723,170.3945,-45.8692,213.36,False,52.46,311.82,-1.3,,266.7,1200.0,False,0,2025-02-13 20:48:50
a6833b,DAL798  ,United States,1739497724.0,1739497724,-75.7192,40.1294,8496.3,False,164.59,261.01,3.25,,8473.44,5710.0,False,0,2025-02-13 20:48:50
c028f5,CFPNG   ,Canada,1739497715.0,1739497720,-114.3752,51.1031,,True,0.0,168.75,,,,,False,0,2025-02-13 20:48:50
a7ec01,N6097F  ,United States,1739497724.0,1739497724,-96.028,33.1363,609.6,False,34.65,71.83,0.0,,708.66,,False,0,2025-02-13 20:48:50
a7ff34,SKW6496 ,United States,1739497724.0,1739497724,-97.2871,33.0813,3512.82,False,155.7,135.54,-0.33,,3634.74,,False,0,2025-02-13 20:48:50
a20ef5,CXK149  ,United States,1739497722.0,1739497722,-96.0923,33.0496,312.42,False,43.18,158.33,0.0,,426.72,11.0,False,0,2025-02-13 20:48:50
a2b501,UAL878  ,United States,1739497718.0,1739497718,-122.3717,37.6197,76.2,False,74.78,297.45,-2.28,,-15.24,1451.0,False,0,2025-02-13 20:48:50
adbaca,JBU2116 ,United States,1739497724.0,1739497724,-93.5443,42.5068,10660.38,False,276.91,91.81,0.0,,10424.16,1423.0,False,0,2025-02-13 20:48:50
a24b29,CAK1247 ,United States,1739497724.0,1739497724,-118.3872,34.1298,1828.8,False,86.65,265.91,-1.3,,1805.94,1543.0,False,0,2025-02-13 20:48:50
a513ea,SWA3504 ,United States,1739497723.0,1739497723,-92.8648,31.0567,10363.2,False,199.49,237.21,0.0,,10759.44,1670.0,False,0,2025-02-13 20:48:50
a55037,N441VH  ,United States,1739497720.0,1739497720,-82.5298,33.0552,2400.3,False,72.75,298.74,11.38,,2438.4,,False,0,2025-02-13 20:48:50
a5ac3b,AAL1295 ,United States,1739497722.0,1739497722,-86.5993,27.8735,9144.0,False,224.88,293.46,0.33,,9639.3,6067.0,False,0,2025-02-13 20:48:50
846888,ANA693  ,Japan,1739497724.0,1739497724,138.9256,35.3916,6096.0,False,185.17,262.66,0.0,,6088.38,2477.0,False,0,2025-02-13 20:48:50
a6f95b,CBN549A ,United States,1739497720.0,1739497721,-89.4088,36.015,175.26,False,52.56,183.37,2.93,,312.42,,False,0,2025-02-13 20:48:50
84b83e,ANA973  ,Japan,1739497467.0,1739497637,128.8926,32.944,10972.8,False,159.56,247.24,0.33,,11315.7,,False,0,2025-02-13 20:48:50
a202a1,MXY604  ,United States,1739497722.0,1739497722,-111.7162,40.2152,,True,0.0,149.06,,,,,False,0,2025-02-13 20:48:50
c06539,ACA244  ,Canada,1739497449.0,1739497449,-119.9343,51.0712,10668.0,False,249.5,54.74,0.0,,10309.86,,False,0,2025-02-13 20:48:50
a40820,VJA359  ,United States,1739497724.0,1739497724,-73.6998,45.6339,1341.12,False,119.77,42.74,-6.18,,1203.96,3171.0,False,0,2025-02-13 20:48:50
a1a844,N20592  ,United States,1739497724.0,1739497724,-93.5425,43.379,2019.3,False,41.78,4.24,0.33,,1973.58,,False,0,2025-02-13 20:48:50
503e68,FBZ5501 ,Lithuania,1739497718.0,1739497719,-59.1646,-34.8449,1828.8,False,124.58,68.95,0.0,,1950.72,2163.0,False,0,2025-02-13 20:48:50
c82952,ANZ258  ,New Zealand,1739497723.0,1739497723,172.9919,-41.3525,10256.52,False,198.73,87.77,-17.23,,10713.72,,False,0,2025-02-13 20:48:50
aa0aab,AAL841  ,United States,1739497723.0,1739497723,-102.129,32.2814,8534.4,False,211.42,262.03,0.0,,8793.48,3441.0,False,0,2025-02-13 20:48:50
a7066e,N55169  ,United States,1739497722.0,1739497724,-149.9717,61.5335,853.44,False,43.73,359.33,-0.65,,655.32,101.0,False,0,2025-02-13 20:48:50
0c605f,BWA419  ,Trinidad and Tobago,1739497724.0,1739497724,-59.838,12.5661,5669.28,False,195.28,221.8,11.7,,5958.84,,False,0,2025-02-13 20:48:50
a6f993,N549CF  ,United States,1739497723.0,1739497724,-79.4017,39.9015,12199.62,False,208.73,173.35,-0.33,,12230.1,1107.0,True,0,2025-02-13 20:48:50
a82669,N624PL  ,United States,1739497724.0,1739497724,-111.8519,33.5646,2705.1,False,148.09,9.4,-0.98,,2750.82,4143.0,False,0,2025-02-13 20:48:50
86951c,ANA160  ,Japan,1739497724.0,1739497724,-77.7505,41.8385,10668.0,False,290.76,109.43,0.0,,10477.5,7464.0,False,0,2025-02-13 20:48:50
c1e810,SPRD86  ,Canada,1739497723.0,1739497723,-79.6396,43.6784,,True,2.83,135.0,,,,,False,0,2025-02-13 20:48:50
ab2c04,AAL1310 ,United States,1739497724.0,1739497724,-99.5437,37.5993,8229.6,False,249.2,64.44,0.0,,8366.76,,False,0,2025-02-13 20:48:50
c1e814,SPR100  ,Canada,1739497659.0,1739497666,-79.6296,43.6787,,True,2.57,354.38,,,,,False,0,2025-02-13 20:48:50
a20eac,CXK357  ,United States,1739497723.0,1739497723,-97.6739,32.9746,1493.52,False,44.78,222.67,2.6,,1577.34,,False,0,2025-02-13 20:48:50
aa5a0e,RPA3489 ,United States,1739497542.0,1739497555,-85.7168,38.1447,68.58,False,64.03,344.62,-3.25,,259.08,7251.0,False,0,2025-02-13 20:48:50
aa7437,ALIFE6  ,United States,1739497724.0,1739497724,-104.9402,39.7844,1950.72,False,67.25,193.72,-0.98,,1889.76,353.0,False,0,2025-02-13 20:48:50
c1e816,SWP187  ,Canada,1739497723.0,1739497723,-79.6258,43.6864,,True,3.6,47.81,,,,,False,0,2025-02-13 20:48:50
a07eef,N131AG  ,United States,1739497556.0,1739497724,-97.3072,33.8664,1836.42,False,75.23,352.53,0.0,,1905.0,,False,0,2025-02-13 20:48:50
0c6064,BWA617  ,Trinidad and Tobago,1739497724.0,1739497724,-73.0975,40.2419,10668.0,False,245.5,127.42,0.33,,10774.68,1743.0,False,0,2025-02-13 20:48:50
a2f092,ENY3396 ,United States,1739497720.0,1739497720,-78.4533,29.6068,10668.0,False,233.11,4.05,0.0,,11201.4,6653.0,False,0,2025-02-13 20:48:50
a9a929,VXP679  ,United States,1739497724.0,1739497724,-74.4437,39.1512,9753.6,False,160.63,215.88,0.0,,9883.14,1631.0,False,0,2025-02-13 20:48:50
45c822,MMD5259 ,Denmark,1739497721.0,1739497721,122.1058,17.6034,12496.8,False,257.23,27.13,0.0,,13274.04,,False,0,2025-02-13 20:48:50
abd19e,SWA2221 ,United States,1739497724.0,1739497724,-76.5951,42.4737,11574.78,False,176.21,261.78,0.0,,11384.28,1440.0,False,0,2025-02-13 20:48:50
780560,CES219  ,China,1739497723.0,1739497723,40.8472,61.4448,10363.2,False,231.23,261.04,0.0,,9654.54,,False,0,2025-02-13 20:48:50
a55054,N441WM  ,United States,1739497724.0,1739497724,-79.773,43.5644,12496.8,False,275.66,86.79,0.0,,12199.62,7255.0,False,0,2025-02-13 20:48:50
4408ff,TAY811D ,Austria,1739497724.0,1739497724,12.2027,48.9842,9448.8,False,261.48,109.54,0.0,,9166.86,7113.0,False,0,2025-02-13 20:48:50
aa6103,UAL2408 ,United States,1739497724.0,1739497724,-102.1501,40.0561,9898.38,False,279.68,82.5,6.5,,9944.1,1446.0,False,0,2025-02-13 20:48:50
ac5f28,N89681  ,United States,1739497182.0,1739497723,-97.1401,33.6559,1219.2,False,48.17,19.98,0.0,,1318.26,,False,0,2025-02-13 20:48:50
4408fb,AUA15   ,Austria,1739497723.0,1739497724,79.0003,28.5939,11887.2,False,303.63,131.36,0.0,,12260.58,,False,0,2025-02-13 20:48:50
adc1f0,IRO7335 ,United States,1739497724.0,1739497724,-89.3094,43.369,1051.56,False,88.43,155.97,-3.9,,1074.42,,False,0,2025-02-13 20:48:50
